year,scenario,therapeutic_area,is_amodei_scenario,parallelization_factor,ai_capability_global,ai_capability_cognitive,ai_capability_robotic,ai_capability_scientific,data_quality,rework_overhead,throughput_raw,throughput,bottleneck_stage,progress_rate,cumulative_progress,A_eff_1,M_1,p_1,mu_1,mu_eff_1,DQM_1,A_eff_2,M_2,p_2,mu_2,mu_eff_2,DQM_2,A_eff_3,M_3,p_3,mu_3,mu_eff_3,DQM_3,A_eff_4,M_4,p_4,mu_4,mu_eff_4,DQM_4,A_eff_5,M_5,p_5,mu_5,mu_eff_5,DQM_5,A_eff_6,M_6,p_6,mu_6,mu_eff_6,DQM_6,A_eff_7,M_7,p_7,mu_7,mu_eff_7,DQM_7,A_eff_8,M_8,p_8,mu_8,mu_eff_8,DQM_8,A_eff_9,M_9,p_9,mu_9,mu_eff_9,DQM_9,A_eff_10,M_10,p_10,mu_10,mu_eff_10,DQM_10
2034.0,Pessimistic,General,False,1.0,34.319925927873506,146.1214638285834,8.104686772217875,60.7026605342888,1.282858089307095,1.1298998178567259,0.4296348495148905,0.38024154241378,7,2.716539184245593,20.24968897596516,94.87018185200664,49.483504732009074,0.97691995977633,117.81903982815503,115.09977164980702,1.1904880269317524,106.69414513465847,19.821920875076884,0.942278284984794,89.80386700849361,84.62023378976589,1.132633254547603,27.16616185406152,3.020348433979118,0.3966704973826787,3.2546975134578595,1.2910424814934967,1.0775900809463899,120.495822840295,99.17839475538322,0.987743284580693,744.6103704724103,735.4838930632652,1.2512980142313945,87.63267005281482,4.572705828186892,0.6477326860049479,7.96474163549661,5.1590234928956615,1.1612003825540471,84.35058709959246,2.7822360724419113,0.7203024595865203,3.073727933195872,2.214013790380778,1.1047689172177702,75.808706770163,1.7270492615528927,0.4284672199531814,1.002725131602452,0.4296348495148905,1.1612003825540471,79.09078972338536,1.825919696496002,0.6597607601429419,0.6893657894616128,0.4548164972717329,1.132633254547603,129.03770316972447,1.3836530461908731,0.9310841143697978,1.4543298797772066,1.354103448113895,1.0510798814637117,54.76951726533462,3.5946298196489166,0.9739506921066818,3.8735374383277827,3.7726344689604874,1.0775900809463899
2035.0,Pessimistic,General,False,1.0,52.61557188589857,276.9093585123243,10.108401737444854,99.45417211940503,1.3170409695511676,1.1262435197879275,0.4555341539550087,0.40447216428005384,7,2.8896487117857,23.13933768775086,170.43624667657272,49.71250246965961,0.977702051592441,120.56329830341136,117.87498409799674,1.2126054042138916,196.99270691696054,19.903549728833315,0.9439578716693786,91.36716972321656,86.24675907238239,1.1476240541009795,45.72307445312881,3.130280551807216,0.406888588417199,3.3998757704630305,1.3833706530375394,1.0861249380667073,223.67280259444848,99.55738919148118,0.9884429875556421,765.3570832263921,756.5118418911673,1.2812661612261347,161.37803420127662,4.685125289733406,0.6564812242591187,8.290334220930374,5.442448758873639,1.1796673810904086,152.5670926001807,2.838080348442383,0.7243919038425668,3.1685779853653555,2.2952922392924546,1.1164511205978924,134.82157396088877,1.7703469687739521,0.436247526003631,1.0442102861374558,0.4555341539550087,1.1796673810904086,143.63251556198466,1.862880603444094,0.6653368477765681,0.7126288634768634,0.47413824166029456,1.1476240541009795,241.41832123374044,1.4035862585169356,0.9333115516397624,1.483060830135087,1.3841578045495322,1.0566225061950423,99.0832658081047,3.69861537138288,0.9752277726027445,4.017158391175802,3.917644430018802,1.0861249380667073
2036.0,Pessimistic,General,False,1.0,81.91484679561322,541.1113594784393,12.63537730745289,165.78405244398425,1.352454420318847,1.1228370863402193,0.4807802953587167,0.4281834837908448,7,3.0590482154599634,26.198385903210823,315.9149752577663,49.84489497542806,0.9783121410609117,123.15059863839915,120.47972582686526,1.2353381294023034,375.66556915100415,19.94942309979874,0.9453328748437592,92.8007853110823,87.72763316588392,1.162950738560687,80.79784303820468,3.221874938009745,0.41690975448103895,3.5273249468419317,1.4705761775627135,1.0948050482123532,428.5131673681028,99.76896859294185,0.9889459007885643,785.519746401219,776.8365331919581,1.3122312436414065,307.5031034202524,4.771894771659508,0.6641346441068312,8.579375964193732,5.697860802638506,1.198598093591253,285.28524023046,2.8815894648018583,0.7281010806761504,3.2514805672171603,2.3674065147883168,1.1283635670290515,247.7525095270145,1.8086649292370072,0.4435524224450976,1.0839311680644177,0.4807802953587167,1.198598093591253,269.9703727168069,1.8934696000388178,0.6703958756667262,0.7340039566024505,0.49207322522934155,1.162950738560687,466.0458980715483,1.4208517353290704,0.9353686544785071,1.5092920677377741,1.4117444906149657,1.0622445890796768,186.49303947240196,3.7803202927522292,0.9762944199134843,4.138713740364742,4.040603130337363,1.0948050482123532
2037.0,Pessimistic,General,False,1.0,129.57814555542964,1091.9436823118644,15.829346779458515,281.3387529884849,1.3891427311780005,1.1196996251202243,0.5052808380323555,0.45126463088536134,7,3.223945612260861,29.422331515471683,605.5807247178367,49.91908593189978,0.9787809115040226,125.6664739844802,122.99994595202608,1.258701673303032,741.1507699616101,19.97436419043188,0.9464436263918401,94.1686600493144,89.12532810953351,1.1786189932196072,149.99172095360174,3.2958702213573066,0.42657963519763353,3.637425974726795,1.551651845357353,1.1036314328022385,848.7622035148506,99.88335955631621,0.9893004989473941,805.594653769566,796.9751929235848,1.3442256670647859,606.9883957874667,4.837643456388038,0.6707533667502426,8.838391571097182,5.9283809029704,1.2180023394691222,552.4788434760314,2.9149112448978594,0.7314363403887145,3.324482750701261,2.4316474968583375,1.1405090829164348,471.41835054369346,1.84224684460388,0.45036733162337905,1.121930483303567,0.5052808380323555,1.2180023394691222,525.9279028551288,1.9184113936325753,0.6749418102895058,0.7536920351147498,0.508698266581131,1.1786189932196072,929.8226964471885,1.435664606520259,0.9372564632484386,1.533212558871673,1.4370133803361527,1.0679461985120948,365.2145880600829,3.843018961999274,0.9771679428822279,4.24127652331743,4.144439455484781,1.1036314328022385
2038.0,Pessimistic,General,False,1.0,208.38706673645797,2279.019274982626,19.87542937459012,486.35701223938884,1.4271517798518047,1.1168444058623088,0.5241154779472535,0.46928244901095884,8,3.352669340452382,32.77500085592406,1203.4219173366837,49.95928277581279,0.9791352067397173,128.16673029912258,125.49255796858498,1.2827118723286899,1515.3062115988512,19.98746128019897,0.9473284097924543,95.51084965096344,90.48014131777337,1.1946345800502365,292.43797222187357,3.3538081618493565,0.43575738022468824,3.731464088482627,1.6260130155996937,1.1126051069137548,1741.2205961596549,99.94314333277566,0.9895454855300876,825.8998779258138,817.2654957013395,1.377282873683251,1242.7436687515678,4.886533094274295,0.6764106742396488,9.073486586493043,6.13740317967417,1.237890123930568,1110.125600763724,2.9399733735068487,0.734408084232614,3.389467410398818,2.4892522674398747,1.1528905128674023,930.8593744894001,1.8713722191732904,0.4566816300443677,1.1582765941563233,0.5289636430615483,1.237890123930568,1063.477442477244,1.938438571760406,0.6789864622068134,0.7719085830427243,0.5241154779472535,1.1946345800502365,1920.4868224339787,1.4482456802261732,0.9389773063337291,1.5550210575661831,1.4601294839257213,1.0737273922497286,744.2667413434807,3.89003437458751,0.9778697537484268,4.328072111236118,4.232290809619896,1.1126051069137548
2039.0,Pessimistic,General,False,1.0,340.9083210866345,4927.5531178309275,25.012585197476177,857.0395083989786,1.4665290870414132,1.1142766262380908,0.5384449627241334,0.48322377948640766,8,3.4522696373496142,36.22727049327368,2485.244952171758,49.980283633628474,0.9793982215179007,130.68693990080777,127.9945565144679,1.3073849366160564,3216.1449817379976,19.994092306128024,0.9480228675820916,96.85165017106513,91.81757912523074,1.2110033389885484,598.4693307809716,3.3978074917027374,0.44432994943433934,3.811412675173461,1.693524801233224,1.1217270797361902,3706.3990350013423,99.97328943832947,0.989711139148677,846.6362225924563,837.9253003065128,1.411437373837607,2642.688236154502,4.9221897114946955,0.6811888123284924,9.29017759144647,6.328365039838195,1.2582716414134811,2318.8395675314578,2.958466871620761,0.7370304522077322,3.448124854348939,2.5413730206695195,1.1655107202400157,1911.7882065882627,1.8963502959160312,0.4624887993012924,1.1930618997686027,0.5517777655160999,1.2582716414134811,2235.6368752113076,1.9542659676897287,0.6825485736017082,0.7888742040479827,0.5384449627241334,1.2110033389885484,4113.450395944538,1.458817934502917,0.9405348227451231,1.5749226541583452,1.481269599366098,1.0795882179053344,1578.9774373076616,3.9245023745182244,0.9784232207902297,4.402220587986072,4.307234846326391,1.1217270797361902
2040.0,Pessimistic,General,False,1.0,567.6746235659094,11055.662603646682,31.54997814130871,1540.4852432738378,1.5073238726998097,1.111993180901287,0.551817714185049,0.49624199470161545,8,3.5452749715815335,39.77254546485521,5346.556187422976,49.99083522209769,0.9795897163720684,133.24931732441254,130.52966096459303,1.3327374581002371,7098.698132984291,19.99732345288614,0.9485595488954738,98.20535080687227,93.15362326048852,1.2277311891044431,1284.854767205099,3.430255014461186,0.45221856510740166,3.8796127784356873,1.7544329238365264,1.1309983549561504,8201.109395534828,99.98792846245242,0.9898206355259832,867.93008175394,859.0951051138035,1.4467247781813752,5845.393343920501,4.947681760578416,0.6851753013679389,9.4932947066873,6.50457106162913,1.2791572789135186,5044.769134396471,2.971841510940117,0.7393209606849434,3.5019365711815365,2.58905511006367,1.1783725875993059,4093.2513983591853,1.9175141461512213,0.46778669848366916,1.2264010887344876,0.5736941163158833,1.2791572789135186,4893.875607883217,1.9665698111872922,0.6856527715212981,0.8048063642486248,0.551817714185049,1.2277311891044431,9152.627131572113,1.4676028897876687,0.9419339511043708,1.5931250767221403,1.5006185981203395,1.0855287133923754,3489.6772923061735,3.949215799350008,0.9788518274817262,4.466556572431697,4.372097063475282,1.1309983549561504
2041.0,Pessimistic,General,False,1.0,962.7934684367665,25785.622724586334,39.888522406138065,2826.3529022063044,1.5495871137568522,1.1099838561748028,0.5643691900656919,0.5084481066333759,8,3.6324784400385175,43.40502390489373,12010.060831158318,49.99592008727609,0.9797262534521131,135.86755439263737,133.1130100307998,1.358786418526334,16323.268357654304,19.99883601742104,0.9489676019962738,99.58013455753172,94.49832149752716,1.2448241296491855,2893.1083806041747,3.4535209056702287,0.4593783972278477,3.938464073198833,1.8092453134855404,1.1404199310716177,18897.841777872323,99.99476130654686,0.9898913042242998,889.8624786459746,880.867129567132,1.483181830426073,13470.04849945627,4.9655352278546445,0.688459642895145,9.686947010879752,6.669072079854467,1.3005576191853931,11452.767955198284,2.981311486229794,0.7413000873125454,3.5521700792084863,2.633223989866262,1.1914790170753367,9156.840972960279,1.9352147262160821,0.4725779582947239,1.2584291284700502,0.594705868190985,1.3005576191853931,11174.121517218267,1.9759721648312414,0.6883284671003316,0.8199126100990223,0.5643691900656919,1.2448241296491855,21193.76876011033,1.4748169952803802,0.9431808794821073,1.609834879697866,1.5183654776544058,1.091548907321764,8042.255221040213,3.9665472111709237,0.9791778139304226,4.523529497155862,4.429339724274861,1.1404199310716177
2042.0,Pessimistic,General,False,1.0,1664.2752813360746,62634.7355168605,50.54932070423767,5296.865210736287,1.5933716032955023,1.1082331575224613,0.5762338319637109,0.5199572202404817,8,3.7147023808819264,47.119726285775656,28232.013333185972,49.998264381664114,0.9798214539159531,138.55011016890202,135.75437038590906,1.3855491973808651,39174.955805407604,19.99951499626204,0.9492726112191703,100.98061041967732,95.85812773559284,1.2622882409717293,6833.599529323069,3.4697576701015094,0.4657941733203891,3.9901963440254384,1.858610207451368,1.1499928016323697,45433.374425023234,99.99782098509624,0.9899357852205937,912.4879807107529,903.3045056892531,1.5208464406551936,32391.90559678878,4.977775001399116,0.6911305018749363,9.874537539514572,6.824594085467605,1.322483443806267,27182.75015517956,2.9878693716039924,0.7429907885604848,3.5998834112947846,2.67468021448372,1.2048329306184633,21448.963124567137,1.9498145168910523,0.4768704245702547,1.2892987085407657,0.614828422539716,1.322483443806267,26658.11856617636,1.9830305329887241,0.6906087398281154,0.8343853744265225,0.5762338319637109,1.2622882409717293,51167.16145563566,1.4806681860462483,0.9442829533053035,1.625253686261431,1.5346993507332753,1.0976488193490954,19350.43676855432,3.978433688755525,0.9794213113748294,4.575170103840569,4.481019102866444,1.1499928016323697
2043.0,Pessimistic,General,False,1.0,2934.0826843295035,158759.86837310847,64.21128657800332,10147.46273988247,1.6387320111792456,1.1067221527156055,0.5875406530019799,0.5308836111758579,8,3.792763207507848,50.9124894932835,69592.42499317287,49.99929590037989,0.9798862791048137,141.30236812574955,138.46025173143937,1.4130435797264491,98306.58097448763,19.999806727079594,0.9494965724627594,102.40938516616919,97.2373602032962,1.2801296852972537,16942.1021405615,3.4807931404405275,0.4714742851534655,4.036738304021226,1.90321830624002,1.1597179554055137,114176.14668314067,99.99913291871484,0.9899630584799025,935.8465168933906,926.4534801315447,1.5597577191895946,81428.69012050414,4.985982477335099,0.6932733820626213,10.058813809666535,6.9735078693657195,1.344945736089945,67575.77470251198,2.9923063136202486,0.7444179367758872,3.6459375362154613,2.7141012983232753,1.2184372701484614,52714.534139189374,1.9616804069603646,0.48067752087357124,1.3191768494562652,0.6340986575904459,1.344945736089945,66567.44955718154,1.9882322012426512,0.6925292231115693,0.8483983540248737,0.5875406530019799,1.2801296852972537,129037.38724646327,1.4853527755682272,0.9452485420279477,1.6395746675136085,1.5498055640131956,1.1038284604722155,48681.23355786759,3.986403082342938,0.9795998925620661,4.62310323207699,4.528791429445961,1.1597179554055137
2044.0,Pessimistic,General,False,1.0,5279.368813378416,420761.9231015494,81.76103482198768,19887.283463298718,1.6857249461306982,1.1054300113718676,0.5984099239204501,0.5413367809489881,8,3.8674432256563613,54.77993271893986,180237.139318599,49.99972813594254,0.9799293358544696,144.127992723777,141.2352481878486,1.4412877639245594,258431.51500340144,19.999926479554944,0.9496579955043356,103.86799476654663,98.63907170705349,1.2983547073626291,44130.3294843424,3.488099329695649,0.47644502966268343,4.079668336764909,1.9437377017238675,1.1695963764658264,300499.5312100742,99.9996705485709,0.9899793293700587,959.9704439456888,950.3508963124306,1.5999560109874245,214382.94655388102,4.991360972161804,0.6949687844390056,10.241940917963738,7.117829230053372,1.367955683841991,176276.03483290365,2.995236421140498,0.7456076777917615,3.6910148583870237,2.7520490172568364,1.2322949975954132,136188.57086907857,1.9711757642452177,0.4840183804129813,1.3482405452754131,0.6525732051313202,1.367955683841991,174295.48259005597,1.9919927101862016,0.6941270038890475,0.8621043707674321,0.5984099239204501,1.2983547073626291,340586.9951738993,1.4890528369652491,0.9460868689540762,1.652979437425606,1.563862140399462,1.1100878332796074,128266.36189768788,3.9916234561491075,0.9797284335319089,4.668588330527995,4.573948731873542,1.1695963764658264
